sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class
10199,626,845,543,1224,2668,3228,4046,3247,1854,1177,sattar
10200,572,807,508,1054,2653,3253,3452,3233,1457,778,sattar
10201,614,836,531,1073,2757,3261,3438,3361,1516,812,sattar
10202,649,861,544,1132,2853,3259,3496,3481,1506,868,sattar
10203,618,838,597,1106,2871,3436,3606,3563,1504,861,sattar
10204,618,838,597,1106,2871,3436,3606,3563,1504,861,sattar
10205,715,899,694,1170,2409,2711,2928,2879,1508,990,sattar
10206,655,845,545,1106,2871,3436,3906,3563,1504,861,sattar
10207,614,836,531,1073,2757,3261,3438,3361,1516,812,sattar
10208,614,836,531,1073,2757,3261,3438,3361,1516,812,sattar
10209,567,785,484,1073,2757,3261,3516,3361,1516,812,sattar
10210,622,823,508,1069,2684,3251,3438,3239,1499,848,sattar
10211,674,860,661,1165,2858,3474,3738,3468,1638,949,sattar
10212,626,845,543,1224,2668,3228,4046,3247,1854,1177,sattar
10213,602,814,509,1054,2653,3253,3392,3233,1457,778,sattar
10214,606,812,500,1054,2653,3253,3436,3233,1457,778,sattar
10215,647,824,694,1020,2357,2911,2906,2865,1393,786,sattar
10216,639,802,626,1035,2453,2877,2928,2935,1377,804,sattar
10217,631,841,531,1106,2871,3436,3798,3563,1504,861,sattar
10218,688,838,582,1132,2853,3259,3618,3481,1506,868,sattar
10219,649,861,544,1132,2853,3259,3496,3481,1506,868,sattar
10220,656,816,640,984,2438,3003,2998,2984,1378,760,sattar
10221,611,805,537,1054,2653,3253,3462,3233,1457,778,sattar
10222,614,839,532,1132,2853,3259,3702,3481,1506,868,sattar
10223,602,814,509,1054,2653,3253,3392,3233,1457,778,sattar
10224,622,823,508,1069,2684,3251,3438,3239,1499,848,sattar
10225,693,895,664,1037,2329,2757,2790,2825,1342,790,sattar
10226,572,807,508,1054,2653,3253,3452,3233,1457,778,sattar
10227,626,845,543,1224,2668,3228,4046,3247,1854,1177,sattar
10228,567,785,484,1073,2757,3261,3516,3361,1516,812,sattar
10229,641,819,593,975,2434,2942,3032,2987,1357,741,sattar
10230,639,802,626,1035,2453,2877,2928,2935,1377,804,sattar
10231,626,830,568,1132,2853,3259,3520,3481,1506,868,sattar
10232,602,814,509,1054,2653,3253,3392,3233,1457,778,sattar
10233,567,785,484,1073,2757,3261,3516,3361,1516,812,sattar
10234,649,861,544,1132,2853,3259,3496,3481,1506,868,sattar
10235,688,838,582,1132,2853,3259,3618,3481,1506,868,sattar
10236,664,839,667,1020,2357,2911,2780,2865,1393,786,sattar
10237,910,1158,1140,1224,2668,3228,3016,3247,1854,1177,sattar
10238,802,1015,951,1224,2668,3228,3326,3247,1854,1177,sattar
10239,647,824,694,1020,2357,2911,2906,2865,1393,786,sattar
10240,655,873,675,1109,2607,2998,3086,3137,1471,870,sattar
10241,633,826,645,1035,2453,2877,2842,2935,1377,804,sattar
10242,653,815,545,1069,2684,3251,3482,3239,1499,848,sattar
10243,799,982,943,1170,2409,2711,2656,2879,1508,990,sattar
10244,799,982,943,1170,2409,2711,2656,2879,1508,990,sattar
10245,647,824,694,1020,2357,2911,2906,2865,1393,786,sattar
10246,655,845,545,1106,2871,3436,3906,3563,1504,861,sattar
10247,639,812,606,975,2434,2942,2886,2987,1357,741,sattar
10248,614,836,531,1073,2757,3261,3438,3361,1516,812,sattar
10249,602,814,509,1054,2653,3253,3392,3233,1457,778,sattar
10250,641,819,593,975,2434,2942,3032,2987,1357,741,sattar
10251,572,807,508,1054,2653,3253,3452,3233,1457,778,sattar
10252,649,861,544,1132,2853,3259,3496,3481,1506,868,sattar
10253,577,751,601,969,2418,3127,3086,3216,1340,769,sattar
10254,595,794,667,974,2478,3051,3010,3097,1368,788,sattar
10255,552,757,570,928,2382,3019,3054,3100,1281,711,sattar
10256,581,750,601,926,2403,2905,2888,3062,1306,719,sattar
10257,590,834,697,1233,2451,3006,3394,3111,1836,1231,sattar
10258,844,1134,1184,1233,2451,3006,3030,3111,1836,1231,sattar
10259,580,749,577,1070,2531,3075,3306,3237,1408,776,sattar
10260,580,788,639,1233,2451,3006,3570,3111,1836,1231,sattar
10261,587,764,572,913,2502,3299,3376,3373,1399,730,sattar
10262,580,749,577,1070,2531,3075,3306,3237,1408,776,sattar
10263,577,751,601,969,2418,3127,3086,3216,1340,769,sattar
10264,580,749,577,1070,2531,3075,3306,3237,1408,776,sattar
10265,593,789,630,969,2418,3127,3074,3216,1340,769,sattar
10266,580,788,639,1233,2451,3006,3570,3111,1836,1231,sattar
10267,537,750,575,980,2492,3134,3322,3249,1347,781,sattar
10268,563,771,618,926,2403,2905,2978,3062,1306,719,sattar
10269,589,765,648,934,2419,2939,3130,3000,1338,743,sattar
10270,758,969,1038,1233,2451,3006,2980,3111,1836,1231,sattar
10271,532,715,523,928,2382,3019,3248,3100,1281,711,sattar
10272,555,754,551,939,2396,3054,3106,3152,1280,682,sattar
10273,568,780,619,934,2419,2939,3024,3000,1338,743,sattar
10274,575,761,584,913,2502,3299,3506,3373,1399,730,sattar
10275,580,749,577,1070,2531,3075,3306,3237,1408,776,sattar
10276,568,780,619,934,2419,2939,3024,3000,1338,743,sattar
10277,758,969,1038,1233,2451,3006,2980,3111,1836,1231,sattar
10278,577,751,601,969,2418,3127,3086,3216,1340,769,sattar
10279,540,755,561,939,2396,3054,3204,3152,1280,682,sattar
10280,537,750,575,980,2492,3134,3322,3249,1347,781,sattar
10281,567,765,569,913,2502,3299,3398,3373,1399,730,sattar
10282,589,758,610,913,2502,3299,3350,3373,1399,730,sattar
10283,595,777,575,931,2447,3074,3038,3181,1286,707,sattar
10284,568,780,619,934,2419,2939,3024,3000,1338,743,sattar
10285,593,755,590,931,2447,3074,3044,3181,1286,707,sattar
10286,626,886,750,1070,2531,3075,3330,3237,1408,776,sattar
10287,577,751,601,969,2418,3127,3086,3216,1340,769,sattar
10288,540,763,546,939,2396,3054,3222,3152,1280,682,sattar
10289,521,761,563,1070,2531,3075,3414,3237,1408,776,sattar
10290,555,754,551,939,2396,3054,3106,3152,1280,682,sattar
10291,553,755,573,998,2482,3034,3248,3166,1359,753,sattar
10292,758,969,1038,1233,2451,3006,2980,3111,1836,1231,sattar
10293,552,757,570,928,2382,3019,3054,3100,1281,711,sattar
10294,590,834,697,1233,2451,3006,3394,3111,1836,1231,sattar
10295,554,745,561,939,2396,3054,3134,3152,1280,682,sattar
10296,532,715,523,928,2382,3019,3248,3100,1281,711,sattar
10297,667,874,769,1118,2410,2957,3000,3132,1645,1137,sattar
10298,540,745,554,928,2382,3019,3142,3100,1281,711,sattar
10299,587,764,572,913,2502,3299,3376,3373,1399,730,sattar
10300,567,765,569,913,2502,3299,3398,3373,1399,730,sattar
10301,568,780,619,934,2419,2939,3024,3000,1338,743,sattar
10302,554,745,561,939,2396,3054,3134,3152,1280,682,sattar
10303,537,750,575,980,2492,3134,3322,3249,1347,781,sattar
10304,625,813,691,998,2482,3034,3242,3166,1359,753,sattar
10305,581,750,601,926,2403,2905,2888,3062,1306,719,sattar
10306,532,715,523,928,2382,3019,3248,3100,1281,711,sattar
10307,521,761,563,1070,2531,3075,3414,3237,1408,776,sattar
10308,589,758,610,913,2502,3299,3350,3373,1399,730,sattar
10309,540,763,546,939,2396,3054,3222,3152,1280,682,sattar
10310,587,764,572,913,2502,3299,3376,3373,1399,730,sattar
10311,758,969,1038,1233,2451,3006,2980,3111,1836,1231,sattar
10312,577,751,601,969,2418,3127,3086,3216,1340,769,sattar
10313,532,715,523,928,2382,3019,3248,3100,1281,711,sattar
10314,580,749,577,1070,2531,3075,3306,3237,1408,776,sattar
10315,594,789,658,964,2381,2981,3032,3006,1339,748,sattar
10316,844,1134,1184,1233,2451,3006,3030,3111,1836,1231,sattar
10317,575,761,584,913,2502,3299,3506,3373,1399,730,sattar
10318,577,751,601,969,2418,3127,3086,3216,1340,769,sattar
10319,580,788,639,1233,2451,3006,3570,3111,1836,1231,sattar
10320,625,813,691,998,2482,3034,3242,3166,1359,753,sattar
10321,590,834,697,1233,2451,3006,3394,3111,1836,1231,sattar
10322,590,834,697,1233,2451,3006,3394,3111,1836,1231,sattar
10323,844,1134,1184,1233,2451,3006,3030,3111,1836,1231,sattar
10324,552,757,570,928,2382,3019,3054,3100,1281,711,sattar
10325,555,754,551,939,2396,3054,3106,3152,1280,682,sattar
10326,552,757,570,928,2382,3019,3054,3100,1281,711,sattar
10327,554,745,561,939,2396,3054,3134,3152,1280,682,sattar
10328,667,874,769,1118,2410,2957,3000,3132,1645,1137,sattar
10329,516,737,559,998,2482,3034,3240,3166,1359,753,sattar
10330,595,794,667,974,2478,3051,3010,3097,1368,788,sattar
10331,553,755,573,998,2482,3034,3248,3166,1359,753,sattar
10332,589,758,610,913,2502,3299,3350,3373,1399,730,sattar
10333,581,750,601,926,2403,2905,2888,3062,1306,719,sattar
10334,587,764,572,913,2502,3299,3376,3373,1399,730,sattar
10335,553,755,573,998,2482,3034,3248,3166,1359,753,sattar
10336,587,764,572,913,2502,3299,3376,3373,1399,730,sattar
10337,554,745,561,939,2396,3054,3134,3152,1280,682,sattar
10338,521,761,563,1070,2531,3075,3414,3237,1408,776,sattar
10339,580,788,639,1233,2451,3006,3570,3111,1836,1231,sattar
10340,575,761,584,913,2502,3299,3506,3373,1399,730,sattar
10341,595,794,667,974,2478,3051,3010,3097,1368,788,sattar
10342,581,750,601,926,2403,2905,2888,3062,1306,719,sattar
10343,521,737,585,1070,2531,3075,3274,3237,1408,776,sattar
10344,667,874,769,1118,2410,2957,3000,3132,1645,1137,sattar
10345,581,750,601,926,2403,2905,2888,3062,1306,719,sattar
10346,553,755,573,998,2482,3034,3248,3166,1359,753,sattar
10347,532,715,523,928,2382,3019,3248,3100,1281,711,sattar
10348,553,755,573,998,2482,3034,3248,3166,1359,753,sattar
10349,589,765,648,934,2419,2939,3130,3000,1338,743,sattar
10350,540,755,561,939,2396,3054,3204,3152,1280,682,sattar
10351,595,777,575,931,2447,3074,3038,3181,1286,707,sattar
10352,622,802,612,964,2381,2981,2962,3006,1339,748,sattar
10353,540,745,554,928,2382,3019,3142,3100,1281,711,sattar
10354,589,758,610,913,2502,3299,3350,3373,1399,730,sattar
10355,538,733,547,928,2382,3019,3166,3100,1281,711,sattar
10356,844,1134,1184,1233,2451,3006,3030,3111,1836,1231,sattar
10357,844,1134,1184,1233,2451,3006,3030,3111,1836,1231,sattar
10358,844,1134,1184,1233,2451,3006,3030,3111,1836,1231,sattar
10359,625,813,691,998,2482,3034,3242,3166,1359,753,sattar
10360,521,763,564,998,2482,3034,3218,3166,1359,753,sattar
10361,538,733,547,928,2382,3019,3166,3100,1281,711,sattar
10362,844,1134,1184,1233,2451,3006,3030,3111,1836,1231,sattar
10363,594,789,658,964,2381,2981,3032,3006,1339,748,sattar
10364,758,969,1038,1233,2451,3006,2980,3111,1836,1231,sattar
10365,538,733,547,928,2382,3019,3166,3100,1281,711,sattar
10366,595,777,575,931,2447,3074,3038,3181,1286,707,sattar
10367,593,789,630,969,2418,3127,3074,3216,1340,769,sattar
10368,581,750,601,926,2403,2905,2888,3062,1306,719,sattar
10369,580,749,577,1070,2531,3075,3306,3237,1408,776,sattar
10370,844,1134,1184,1233,2451,3006,3030,3111,1836,1231,sattar
10371,516,737,559,998,2482,3034,3240,3166,1359,753,sattar
10372,625,813,691,998,2482,3034,3242,3166,1359,753,sattar
10373,589,758,610,913,2502,3299,3350,3373,1399,730,sattar
10374,568,780,619,934,2419,2939,3024,3000,1338,743,sattar
10375,593,755,590,931,2447,3074,3044,3181,1286,707,sattar
10376,521,737,585,1070,2531,3075,3274,3237,1408,776,sattar
10377,844,1134,1184,1233,2451,3006,3030,3111,1836,1231,sattar
10378,587,764,572,913,2502,3299,3376,3373,1399,730,sattar
10379,521,763,564,998,2482,3034,3218,3166,1359,753,sattar
10380,594,789,658,964,2381,2981,3032,3006,1339,748,sattar
10381,552,757,570,928,2382,3019,3054,3100,1281,711,sattar
10382,587,764,572,913,2502,3299,3376,3373,1399,730,sattar
10383,594,789,658,964,2381,2981,3032,3006,1339,748,sattar
10384,540,745,554,928,2382,3019,3142,3100,1281,711,sattar
10385,580,788,639,1233,2451,3006,3570,3111,1836,1231,sattar
10386,521,737,585,1070,2531,3075,3274,3237,1408,776,sattar
10387,540,763,546,939,2396,3054,3222,3152,1280,682,sattar
10388,521,737,585,1070,2531,3075,3274,3237,1408,776,sattar
10389,537,750,575,980,2492,3134,3322,3249,1347,781,sattar
10390,538,733,547,928,2382,3019,3166,3100,1281,711,sattar
10391,589,765,648,934,2419,2939,3130,3000,1338,743,sattar
10392,594,789,658,964,2381,2981,3032,3006,1339,748,sattar
10393,581,750,601,926,2403,2905,2888,3062,1306,719,sattar
10394,567,765,569,913,2502,3299,3398,3373,1399,730,sattar
10395,579,751,589,980,2492,3134,3376,3249,1347,781,sattar
10396,521,737,585,1070,2531,3075,3274,3237,1408,776,sattar
10397,563,771,618,926,2403,2905,2978,3062,1306,719,sattar
10398,521,763,564,998,2482,3034,3218,3166,1359,753,sattar
10399,844,1134,1184,1233,2451,3006,3030,3111,1836,1231,sattar
10400,758,969,1038,1233,2451,3006,2980,3111,1836,1231,sattar
10401,521,737,585,1070,2531,3075,3274,3237,1408,776,sattar
10402,626,886,750,1070,2531,3075,3330,3237,1408,776,sattar
10403,521,763,564,998,2482,3034,3218,3166,1359,753,sattar
10404,568,780,619,934,2419,2939,3024,3000,1338,743,sattar
10405,552,757,570,928,2382,3019,3054,3100,1281,711,sattar
10406,553,755,573,998,2482,3034,3248,3166,1359,753,sattar
10407,580,749,577,1070,2531,3075,3306,3237,1408,776,sattar
10408,540,763,546,939,2396,3054,3222,3152,1280,682,sattar
10409,758,969,1038,1233,2451,3006,2980,3111,1836,1231,sattar
10410,568,780,619,934,2419,2939,3024,3000,1338,743,sattar
10411,587,764,572,913,2502,3299,3376,3373,1399,730,sattar
10412,577,751,601,969,2418,3127,3086,3216,1340,769,sattar
10413,577,751,601,969,2418,3127,3086,3216,1340,769,sattar
10414,567,765,569,913,2502,3299,3398,3373,1399,730,sattar
10415,758,969,1038,1233,2451,3006,2980,3111,1836,1231,sattar
10416,521,763,564,998,2482,3034,3218,3166,1359,753,sattar
10417,580,788,639,1233,2451,3006,3570,3111,1836,1231,sattar
10418,555,754,551,939,2396,3054,3106,3152,1280,682,sattar
10419,626,886,750,1070,2531,3075,3330,3237,1408,776,sattar
10420,593,755,590,931,2447,3074,3044,3181,1286,707,sattar
10421,553,755,573,998,2482,3034,3248,3166,1359,753,sattar
10422,589,765,648,934,2419,2939,3130,3000,1338,743,sattar
10423,538,733,547,928,2382,3019,3166,3100,1281,711,sattar
10424,552,757,570,928,2382,3019,3054,3100,1281,711,sattar
10425,590,834,697,1233,2451,3006,3394,3111,1836,1231,sattar
10426,568,780,619,934,2419,2939,3024,3000,1338,743,sattar
10427,625,813,691,998,2482,3034,3242,3166,1359,753,sattar
10428,538,733,547,928,2382,3019,3166,3100,1281,711,sattar
10429,555,754,551,939,2396,3054,3106,3152,1280,682,sattar
10430,622,802,612,964,2381,2981,2962,3006,1339,748,sattar
10431,593,789,630,969,2418,3127,3074,3216,1340,769,sattar
10432,555,754,551,939,2396,3054,3106,3152,1280,682,sattar
10433,593,789,630,969,2418,3127,3074,3216,1340,769,sattar
10434,593,789,630,969,2418,3127,3074,3216,1340,769,sattar
10435,626,886,750,1070,2531,3075,3330,3237,1408,776,sattar
10436,758,969,1038,1233,2451,3006,2980,3111,1836,1231,sattar
10437,540,763,546,939,2396,3054,3222,3152,1280,682,sattar
10438,758,969,1038,1233,2451,3006,2980,3111,1836,1231,sattar
10439,593,789,630,969,2418,3127,3074,3216,1340,769,sattar
10440,581,750,601,926,2403,2905,2888,3062,1306,719,sattar
10441,625,813,691,998,2482,3034,3242,3166,1359,753,sattar
10442,580,788,639,1233,2451,3006,3570,3111,1836,1231,sattar
10443,532,715,523,928,2382,3019,3248,3100,1281,711,sattar
10444,587,764,572,913,2502,3299,3376,3373,1399,730,sattar
10445,581,750,601,926,2403,2905,2888,3062,1306,719,sattar
10446,590,834,697,1233,2451,3006,3394,3111,1836,1231,sattar
10447,516,737,559,998,2482,3034,3240,3166,1359,753,sattar
10448,568,780,619,934,2419,2939,3024,3000,1338,743,sattar
10449,580,788,639,1233,2451,3006,3570,3111,1836,1231,sattar
10450,540,755,561,939,2396,3054,3204,3152,1280,682,sattar
10451,553,755,573,998,2482,3034,3248,3166,1359,753,sattar
10452,580,749,577,1070,2531,3075,3306,3237,1408,776,sattar
10453,567,765,569,913,2502,3299,3398,3373,1399,730,sattar
10454,567,765,569,913,2502,3299,3398,3373,1399,730,sattar
10455,667,874,769,1118,2410,2957,3000,3132,1645,1137,sattar
10456,575,761,584,913,2502,3299,3506,3373,1399,730,sattar
10457,553,755,573,998,2482,3034,3248,3166,1359,753,sattar
10458,553,755,573,998,2482,3034,3248,3166,1359,753,sattar
10459,521,763,564,998,2482,3034,3218,3166,1359,753,sattar
10460,540,745,554,928,2382,3019,3142,3100,1281,711,sattar
10461,579,751,589,980,2492,3134,3376,3249,1347,781,sattar
10462,580,788,639,1233,2451,3006,3570,3111,1836,1231,sattar
10463,555,754,551,939,2396,3054,3106,3152,1280,682,sattar
10464,554,745,561,939,2396,3054,3134,3152,1280,682,sattar
10465,594,789,658,964,2381,2981,3032,3006,1339,748,sattar
10466,581,750,601,926,2403,2905,2888,3062,1306,719,sattar
10467,587,764,572,913,2502,3299,3376,3373,1399,730,sattar
10468,626,886,750,1070,2531,3075,3330,3237,1408,776,sattar
10469,580,749,577,1070,2531,3075,3306,3237,1408,776,sattar
10470,593,789,630,969,2418,3127,3074,3216,1340,769,sattar
10471,540,763,546,939,2396,3054,3222,3152,1280,682,sattar
10472,521,761,563,1070,2531,3075,3414,3237,1408,776,sattar
10473,555,754,551,939,2396,3054,3106,3152,1280,682,sattar
10474,540,745,554,928,2382,3019,3142,3100,1281,711,sattar
10475,568,780,619,934,2419,2939,3024,3000,1338,743,sattar
10476,540,755,561,939,2396,3054,3204,3152,1280,682,sattar
10477,580,788,639,1233,2451,3006,3570,3111,1836,1231,sattar
10478,521,763,564,998,2482,3034,3218,3166,1359,753,sattar
10479,595,777,575,931,2447,3074,3038,3181,1286,707,sattar
10480,581,750,601,926,2403,2905,2888,3062,1306,719,sattar
10481,521,737,585,1070,2531,3075,3274,3237,1408,776,sattar
10482,555,754,551,939,2396,3054,3106,3152,1280,682,sattar
10483,521,763,564,998,2482,3034,3218,3166,1359,753,sattar
10484,580,749,577,1070,2531,3075,3306,3237,1408,776,sattar
10485,626,886,750,1070,2531,3075,3330,3237,1408,776,sattar
10486,622,802,612,964,2381,2981,2962,3006,1339,748,sattar
10487,844,1134,1184,1233,2451,3006,3030,3111,1836,1231,sattar
10488,758,969,1038,1233,2451,3006,2980,3111,1836,1231,sattar
10489,594,789,658,964,2381,2981,3032,3006,1339,748,sattar
10490,595,794,667,974,2478,3051,3010,3097,1368,788,sattar
10491,563,771,618,926,2403,2905,2978,3062,1306,719,sattar
10492,538,733,547,928,2382,3019,3166,3100,1281,711,sattar
10493,804,1066,1106,1118,2410,2957,2696,3132,1645,1137,sattar
10494,804,1066,1106,1118,2410,2957,2696,3132,1645,1137,sattar
10495,594,789,658,964,2381,2981,3032,3006,1339,748,sattar
10496,575,761,584,913,2502,3299,3506,3373,1399,730,sattar
10497,593,755,590,931,2447,3074,3044,3181,1286,707,sattar
10498,553,755,573,998,2482,3034,3248,3166,1359,753,sattar
10499,555,754,551,939,2396,3054,3106,3152,1280,682,sattar
10500,595,777,575,931,2447,3074,3038,3181,1286,707,sattar
10501,540,755,561,939,2396,3054,3204,3152,1280,682,sattar
10502,580,749,577,1070,2531,3075,3306,3237,1408,776,sattar
10503,697,964,1146,1563,2043,2190,2074,2494,2107,1567,sattar
10504,732,1010,1250,1567,2058,2271,2096,2375,2164,1649,sattar
10505,727,994,1266,1531,1738,1829,1898,2094,2187,1785,sattar
10506,720,984,1224,1542,1918,2164,2036,2358,2099,1608,sattar
10507,772,1040,1300,1781,2082,2263,2174,2423,2452,1932,sattar
10508,1054,1396,1670,1781,2082,2263,2540,2423,2452,1932,sattar
10509,681,946,1230,1558,1751,1945,1932,2087,2216,1764,sattar
10510,755,1048,1312,1781,2082,2263,2214,2423,2452,1932,sattar
10511,709,995,1256,1539,1715,1857,1952,2116,2217,1758,sattar
10512,681,946,1230,1558,1751,1945,1932,2087,2216,1764,sattar
10513,697,964,1146,1563,2043,2190,2074,2494,2107,1567,sattar
10514,681,946,1230,1558,1751,1945,1932,2087,2216,1764,sattar
10515,705,968,1160,1563,2043,2190,2160,2494,2107,1567,sattar
10516,755,1048,1312,1781,2082,2263,2214,2423,2452,1932,sattar
10517,695,996,1284,1562,1810,1926,1978,2128,2221,1816,sattar
10518,713,996,1200,1542,1918,2164,2074,2358,2099,1608,sattar
10519,719,999,1206,1516,1842,2047,2072,2216,2123,1620,sattar
10520,927,1210,1510,1781,2082,2263,2420,2423,2452,1932,sattar
10521,697,979,1260,1531,1738,1829,1934,2094,2187,1785,sattar
10522,697,973,1280,1504,1759,1861,1918,2050,2176,1781,sattar
10523,734,971,1202,1516,1842,2047,2032,2216,2123,1620,sattar
10524,717,1015,1254,1539,1715,1857,1984,2116,2217,1758,sattar
10525,681,946,1230,1558,1751,1945,1932,2087,2216,1764,sattar
10526,734,971,1202,1516,1842,2047,2032,2216,2123,1620,sattar
10527,927,1210,1510,1781,2082,2263,2420,2423,2452,1932,sattar
10528,697,964,1146,1563,2043,2190,2074,2494,2107,1567,sattar
10529,720,981,1256,1504,1759,1861,1958,2050,2176,1781,sattar
10530,695,996,1284,1562,1810,1926,1978,2128,2221,1816,sattar
10531,694,975,1250,1539,1715,1857,1950,2116,2217,1758,sattar
10532,709,962,1216,1539,1715,1857,1928,2116,2217,1758,sattar
10533,684,979,1158,1546,1959,2206,2072,2384,2071,1567,sattar
10534,734,971,1202,1516,1842,2047,2032,2216,2123,1620,sattar
10535,689,957,1164,1546,1959,2206,2060,2384,2071,1567,sattar
